Signal Strength (dBm),Network Latency (ms),Packet Loss (%),Connection Type,Network Congestion Level,Average Data Throughput (Mbps),Number of Users,Network Availability (%),Signal to Noise Ratio (SNR),Number of Active Connections,Weather (Temperature in °C),Wi-Fi Interference,Network Downtime (hours),Customer Satisfaction Score,Traffic Volume (GB)
-40.72953716832906,33.3935581275622,0.4716313779072827,1,0.7170566026770125,53.796728556844045,274,99.3339630404766,19.64227468664003,43,19.297764826589322,8.760790523641406,1.3112663223784504,2.6810798693726157,86.89185274120366
-43.89483152237324,26.51842603182687,0.631634483751952,2,0.836029499294991,54.04962197591166,771,100.30675769973297,24.720560849266608,68,20.212811642284468,8.73324658850427,2.1306912341670126,2.0260749238409095,90.02401438700309
-47.089511482656924,29.25073443881552,0.2091339255519496,2,0.611402991752587,64.602877611748,462,99.77527000475615,12.240013319325229,70,21.212648589700088,10.337144197008085,0.9929514637952452,4.589079316764113,86.00534959826804
-51.13242049424916,26.313806342143003,0.3777249721261825,3,0.750385993417249,50.08781547145461,475,98.97368842216216,19.41543599385453,61,20.313967467812457,11.61347806415125,1.7509961597128612,4.781548775923816,88.48938055897807
-54.7971961836174,38.07046416606687,0.40843677036415404,2,0.7085195929970787,32.41778370130422,796,99.9465937643145,19.348231828869128,72,16.25115727321591,10.820029833714656,2.240868152859507,4.010237822226251,69.35223196892035
-51.861033880355265,41.196877785533815,0.418028497713261,3,0.7817686313054554,47.618304576240284,273,98.94642427764265,23.032129027491003,35,25.864491732238015,7.011911597791887,2.3570718831253847,4.263102798062032,61.767692775682605
-44.556256901479074,32.830531622586534,0.5336262951185895,3,0.6766208632400282,36.13620927784216,337,99.63444937273974,16.65577131188052,86,20.56871305130702,14.560395152955564,2.1469377791681903,3.905101539887117,78.86849690510248
-40.57706847032696,26.606888128618408,0.5290037803053902,1,0.7473215209007589,37.932041135779954,262,99.63864475155691,12.85977890301794,21,32.767528713673414,6.420063695190179,2.7870305889646665,4.068935496395738,53.881167416925805
-42.28378235863906,29.586627951908298,0.5393990572175008,3,0.8102195318771199,55.80559058406495,337,99.31647071114497,7.378673689965126,31,25.86333121210809,10.987569483223481,2.054281733917971,4.381367380324967,64.46802627743502
-52.44424710893137,30.195996165776283,0.5596081494132487,1,0.6348823706108224,51.9418090559442,717,100.02112317354971,26.62605056252438,82,23.620263957180352,10.074334434047191,1.1477947342644441,4.904143407396596,94.11652208363401
-55.598087166445055,21.975699601351632,0.40498954308543506,3,0.724224423248965,55.875655954353306,729,99.87683683665426,24.174285722915307,65,31.666618441254386,17.581777644094014,0.8631536146086689,4.1121331089615625,85.83862767798145
-49.29556876544398,35.789286485712346,0.3781823933192681,3,0.5112137762777651,46.42507152728272,331,99.11233769357105,19.878074359050547,15,25.59134417640913,8.697269024981422,1.5039648355953832,4.018179253353471,63.56898078839126
-58.842196827814256,34.60042323860466,0.5396319682007863,3,0.7702503019063357,57.90529563425356,687,99.35496216627259,19.74425521009692,45,25.420659652613672,6.321638230029937,1.5007933215532687,3.8559633502617223,61.93932817860855
-48.384161429076094,45.404412397766734,0.4369767926353561,2,0.8954662543462489,45.865971017098886,616,99.07163999804567,22.126067401308024,83,18.664059954080745,11.950894985998328,2.0187720583323485,4.2316174826983035,99.32101684973553
-50.738012931493344,42.55349780288475,0.34295249546320294,2,0.5755563952251304,61.16682832742247,829,99.21326611496875,24.82933821781522,68,20.805997684607757,8.493164453993128,1.724323447256859,1.9975200139252838,78.16364023304816
-52.33018250934121,23.143250824098697,0.5971344284541482,1,0.6908618739572057,53.446389394715425,893,99.82506298842428,9.914113753772646,68,26.9819019331042,13.191631583389265,1.5241054962261398,4.913461125234422,92.74576335275029
-57.973515336333975,38.20298374508965,0.6395101906502297,3,0.7880481300914113,47.930031295153825,944,99.4932563413093,11.10048317829735,77,26.054599067814078,12.627630701504046,1.70859533704579,3.808705915294663,113.21774421185079
-47.431999467151414,20.49046616905528,0.6557160889698659,1,0.703141747346655,52.12093044176097,335,100.01471574702893,10.37070878539396,61,18.99062078431797,12.118916436883257,1.8309804547091852,3.2165725646837817,87.66053894094468
-52.66350419830955,36.9593210094085,0.518700772147472,1,0.7165099551493226,49.82139299025082,422,98.70965008637529,18.27017307399814,77,33.6827127530409,7.6690401753566135,1.582108245695059,5.377103506145721,78.54605005137024
-55.84958417855144,24.83385801239892,0.5625932095972903,3,0.6609000558476361,65.96106515312923,643,99.63800036119837,20.909679146203548,86,20.978191145786923,12.594475310346926,2.019471958283238,3.725746696513438,92.15325435164429
-64.36131106640825,19.767467766244156,0.6369868223361911,2,0.6571847746912085,52.45437622578789,506,99.91559152143171,25.06267008031612,89,27.858160020089052,16.916024983336747,2.473705531514589,2.953226965251697,81.83833298841682
-50.13757452525318,32.800453426974045,0.4358584209976566,2,0.6913305846414621,49.983873276054915,276,99.55070021448893,5.44581961539852,60,23.307631121452648,8.860844434458292,1.6756346705980432,4.742165341206595,87.45448650581604
-41.13874201665128,3.2543287184585914,0.6110677684054092,1,0.7041671422139355,47.615091429492004,599,98.81853339772547,13.311214053002779,99,24.27997956448151,9.41068375920105,2.0414386607515222,3.5227612774528163,98.07477690740714
-41.69370392726065,12.490244255947719,0.5275396234143208,2,0.581855873842269,58.431842192450105,218,98.97500183365158,20.65331736235087,77,20.301783268215093,9.577004241800426,3.0348822083125104,3.62457196325505,85.3725235347677
-52.28548128293136,28.22508116225717,0.5913711652342591,3,0.6933978014053971,57.07913339053505,289,99.95426910366359,21.27305080512762,35,23.01188643583725,9.090612157628,2.122536915565486,4.857279937764439,81.43049194462569
-53.011060301808904,30.824417666348424,0.5186093020875935,3,0.8568533938709326,47.26158369687372,713,99.23351969913203,19.001663366568124,82,14.255260594621696,10.41165390347113,2.5451910819200614,4.98469563350361,75.39260167866397
-47.65612871962488,26.306812298418112,0.6296256709748002,2,0.6580866206411095,38.44358485377191,464,99.11023399329102,14.37417741140877,50,27.520412369824896,10.060995155651625,1.7637166120762766,2.653967337596068,63.38563161710081
-54.99192719594146,14.205637012824013,0.5223523762541536,2,0.5762745017125371,40.980318616216465,585,99.33059048120546,16.501669411666406,84,25.7601463657868,9.825450455626369,2.584516657184573,3.9198010475341976,74.75410419125882
-48.49104050090267,21.821081578614944,0.35160209405325826,1,0.6848583932013573,48.158374604578036,178,99.37337830327611,19.3150814359661,14,31.31582932166208,7.336732941817179,1.5981736532790063,2.5507226305887674,69.17607680696081
-46.16959860807655,33.91209327237394,0.6451926632314722,2,0.6285387187875703,63.48927506119083,421,100.09310178485501,11.416216568898262,62,22.383376330094627,13.570978604219173,2.300818264876951,3.569722564506697,90.92418767560788
-43.86533388057846,35.81781770628363,0.40524692590278877,1,0.566165817467806,47.49823370753086,238,98.62741602622224,15.733903454708779,47,17.02927775586172,11.124583642255054,2.538602997767141,3.20960054650984,96.50509266526507
-50.500770382399764,29.837768824040587,0.6253058210243915,3,0.713916846173262,44.05876390034435,435,99.78791518374548,13.095672127638135,62,29.482573471685434,12.90960821309755,2.771067588134488,5.052551246650239,82.15741692516853
-51.01836875088483,41.56833781036989,0.4909757118559678,3,0.6289717962848922,32.39280686751354,501,100.23035959878756,22.51002725467674,97,20.68069853293653,11.79274508642075,2.062817454022345,2.9063050778044275,74.31821087875937
-54.3899129337828,33.97397023459234,0.6176010985197706,3,0.6375285833146724,65.13541435602296,325,99.97266319583052,15.428134201384593,65,4.094297659056579,2.0281019922631653,1.865014520842385,4.544644944144633,98.85835638801419
-54.134401770199304,22.525443460417875,0.6134768614866766,2,0.7153427380385389,55.6902814598146,365,100.66189454232095,13.463625267394136,28,24.50772456438182,12.712748944223238,1.3085658853823015,3.702421156150245,61.77449236499169
-51.13239445950764,27.194979465883826,0.5430142974315372,2,0.5466825404637665,57.96009970005858,432,99.27134808422858,17.412594290342344,74,26.684615640662877,12.433495094579976,1.9632351504942638,2.403407215944018,81.965075056777
-48.16317246591911,15.971338427921452,0.5508535317627131,2,0.5258430349748875,59.61688051929375,323,99.94608973430388,23.763571729114513,78,28.099079055801525,10.72074286988154,2.40210736978154,3.1753334202097756,84.94554358406126
-45.432076868833754,28.918610096085832,0.5422628617192566,1,0.7670872194501931,48.35269771241037,671,99.4569997218546,19.885073183883794,96,17.492682569990695,16.511223481427834,2.349009291008737,2.7017105979891363,96.96933838311885
-54.015894753401724,41.121006192213386,0.2986175243718922,1,0.5069166399275916,50.845906337475355,875,99.2405561398201,25.510765531361717,62,24.55147911502168,13.135405401047947,1.9902620459734788,3.1810626510445457,89.19007527077761
-42.53655715520239,36.85290084710968,0.5118330218898203,1,0.6023322304692644,64.88601941951994,659,98.38996924930764,24.744311564864347,28,24.899953369319615,13.024523803809968,2.1853023760920984,2.9913393371181005,85.8652772089549
-51.35561800521285,44.02009325919122,0.3883935823928105,3,0.5200160464611562,51.79580889319137,692,99.26761754257818,16.250559726984946,75,25.086474411039546,4.901814276821085,2.8354968907129217,3.669949371916155,81.07089006535352
-50.10683647174218,26.971147562010067,0.5171187143745662,1,0.6513863533151167,55.87525290063994,908,100.03254279825771,20.67319952562377,57,19.00310209242828,14.031792302981378,2.340581260927364,4.958480486185046,89.1638308350561
-53.736058395739114,43.46099794514258,0.38570574536167845,2,0.7428058747651165,58.70550717200511,990,98.64216832655353,25.488693095581922,75,23.776513709313168,12.032622744544291,1.8829765051890184,3.148407338305473,101.48911421401179
-62.12120130136471,28.0669577355203,0.3815048058773925,2,0.7112337948732377,56.429313324226435,619,100.5488211606201,17.58602696557646,82,27.593504759151045,5.97773301707714,1.9986397427480054,2.8675819495702735,98.3670703490615
-45.57977301819475,44.715850825698936,0.6604934501753902,3,0.9391873389457284,48.718308297335064,960,99.70490252340048,21.20078125473176,27,12.601621927809969,10.959875087217421,2.337809371063039,3.395531746392256,77.24754250130188
-46.315780514537835,29.78143252557876,0.606944738812419,2,0.8086915617789,49.6611615718608,348,98.94727104262417,15.49074188778737,89,21.930974783414282,4.935107986906754,2.2971929182002313,3.6978392330530725,59.68770581562519
-51.406637785591066,37.072313738042766,0.49958574150558455,2,0.6068842149843399,57.77640437975942,855,99.61431863500779,18.872483631090994,48,27.011755014656543,12.05288508624657,3.128561884196971,3.221604751082783,98.68340662444986
-49.66504641387564,44.75112364309855,0.5184768650249024,2,0.5802944995173589,57.760028599347265,776,99.84338545894529,18.70967566757141,82,30.06566070989615,10.544594340866178,2.8253400478118817,2.705052963487873,103.30507727495078
-47.4203039114795,28.065723714187943,0.4752083974256991,1,0.97066879409755,61.68232599019461,958,99.25555895626839,23.136003343000667,60,29.746955684601357,8.205703362923744,1.4874693213411245,4.752780061449932,81.99113367920353
-57.81272928443271,32.18388987544174,0.5569876375979523,1,0.8062572005733362,55.510969833098386,520,99.18802261891724,18.082607836915386,32,26.723449797989986,12.116601740995575,1.6748283963403814,4.5766093108145895,56.72294116256207
-52.64526338673147,42.88863425206302,0.4323945633451195,2,0.7589369607269572,55.966056135920546,931,100.48708490681503,21.077447482944546,42,31.3376820387549,7.7286815256746975,2.6391362526010522,3.901152349469135,93.37047512719735
-46.028676601890865,28.669968360699364,0.5993740262867957,2,0.7074851812215618,45.53766633215553,286,99.33005798173731,21.905724920812144,69,26.87964575022734,10.36048074080498,1.611612254775734,5.508585319411532,71.84498952476872
-56.27144711584624,16.791077174938387,0.47469131589858893,2,0.7273521567475016,44.188504889280985,348,99.42818596916231,16.054662664054177,68,10.374714871391973,13.32162130492614,2.084261492297543,6.473301594989079,57.61866252096451
-48.53221033916685,51.4300705458491,0.4580153004168771,2,0.5517926724517573,57.806306743514945,226,100.16168973945028,17.987573825704633,35,19.751791367975198,8.9786472993133,2.812229130395334,5.327504461832077,63.37318851640951
-56.78290902311703,25.30235535662863,0.5021713018484842,1,0.7157039170196767,44.25814931983625,187,99.46357254679548,22.315283662114133,26,29.13380636819076,7.149145791250483,2.1560462983271895,1.89671529305704,56.222345479383094
-47.66785008783237,31.58756050937543,0.44088531700743894,3,0.7071231397459014,49.79298996883138,144,99.8822639669639,29.192379700642867,62,19.45177283537471,13.27379096048448,2.4914578364629936,4.311726285356853,65.31502039333505
-50.17820741148742,41.56006669451127,0.5328682349496483,2,0.6095861156898519,63.79023240971291,893,99.26410243762739,13.713836187095248,87,28.498120997123724,10.333044100846168,2.110698944358312,3.216208213297974,99.56370784247946
-58.07565907952755,23.91506096268798,0.44626374106866,1,0.6461473546431521,62.205702923450886,345,99.15113729218969,22.626672593288074,86,25.869613239523332,16.023494966797614,1.9645030600605877,3.6420148206353193,87.47321253641988
-44.17630322771414,19.921320867778697,0.5468523602818836,2,0.8515176393443555,53.01788830797184,510,99.69043959209516,26.07052665489548,95,31.415689198029824,11.556158571360395,1.0793847705891046,2.398167311595704,102.29477665662994
-53.67295788399024,32.53737296774833,0.6216006538911476,3,0.6874825079705137,47.0386042016629,317,99.0095053128902,20.477937329589377,52,19.836993878489693,12.28899456917966,2.128499708156511,4.262669398027271,75.94214940947278
-54.051262185071906,12.069236020876104,0.42806783131918263,1,0.907117130253311,48.76621089656496,526,99.70356798461142,15.484257632428722,57,12.820626765036657,11.090543483137989,1.7349841824340941,5.731362723762298,77.97766582399014
-48.99715401384528,27.120939231320797,0.4869424542704829,1,0.5259320563512616,58.676601410556145,114,99.04114783090543,19.737853065042362,91,20.9425843541105,11.67016190883043,2.671393638944275,3.93493194826873,99.99898307189213
-44.256813252856425,32.45038664315406,0.5461330713035422,3,0.6477869813774252,49.635007225538345,867,99.69879381191885,15.163871326491803,29,14.882862378817086,11.82762911452696,0.7373068759788488,5.01582400928185,69.94436263731443
-55.07910909489198,27.300481031748358,0.4564142645018593,3,0.5452721448753081,44.41717606989736,925,100.11751876312519,17.485956394576966,44,19.69267779620743,12.034599834691965,1.7462764628620626,4.343939199556522,77.37944917706204
-49.691600750760145,14.565490568142529,0.5464320560826665,1,0.5790577546108165,62.15774756407974,788,98.50327388421452,21.92686984640737,42,8.032930975929474,6.647836627642603,2.6942976106698278,4.763113790361999,80.88882051426093
